시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명
K10,강원도교육청,7800263,강원명진학교,Gangwon Myoungjin School for the Blind,특수학교,강원도,강원도교육청,사립,24228,강원도 춘천시 충열로 60,(우두동/ 강원명진학교),033-253-3011,http//mj.gwe.sc.kr,남여공학
K10,강원도교육청,7800419,강원생활과학고등학교,Gangwon Practical Science High School,고등학교,강원도,강원도교육청,공립,25108,강원도 홍천군 남면 새작들길 11,(남면/ 강원생활과학고등학교),033-439-3600,http://gangwonps.gwe.hs.kr,남여공학
K10,강원도교육청,7800394,강원애니고등학교,Gangwon Animation High School,고등학교,강원도,강원도교육청,공립,24461,강원도 춘천시 서면 박사로 1025,(서면/ 강원애니고등학교),033-248-5500,http://anischool.gwe.hs.kr,남여공학
K10,강원도교육청,7800287,강원예술고등학교,Gangwon Arts High School,고등학교,강원도,강원도교육청,공립,25621,강원도 강릉시 구정면 칠봉로 670-34,(구정면/강원예술고교),033-650-2700,http://gwarts.gwe.hs.kr,남여공학
K10,강원도교육청,7800393,강원외국어고등학교,Gangwon Foreign Language High School,고등학교,강원도,강원도교육청,사립,24520,강원도 양구군 양구읍 금강산로 437-12,/ 강원외국어고등학교 (양구읍),033-481-0500,http://gf.gwe.hs.kr/,남여공학
K10,강원도교육청,7800042,강원체육고등학교,Kangwon Athletic High School,고등학교,강원도,강원도교육청,공립,24239,강원도 춘천시 자라우새길 126,(송암동),033-250-9330,http://gangwon-ph.gwe.hs.kr,남여공학
K10,강원도교육청,7800109,강일여자고등학교,Gangil Girls High School,고등학교,강원도,강원도교육청,사립,25499,강원도 강릉시 화부산로 89,(교동),033-650-0701,http://gangil.gwe.hs.kr,여
K10,강원도교육청,7800466,거진정보공업고등학교,Geojin Information Technology High School,고등학교,강원도,강원도교육청,공립,24720,강원도 고성군 거진읍 거탄진로 ,Jul.39,033-680-1704,https://geojin.gwe.hs.kr,남여공학
K10,강원도교육청,7800131,경포고등학교,Gyeongpo High School,고등학교,강원도,강원도교육청,공립,25482,강원도 강릉시 강릉대로547번길 14,/ 경포고등학교 (포남동),033-820-1015,http://gyeongpo.gwe.hs.kr/,남여공학
K10,강원도교육청,7800044,고성고등학교,Goseong High School,고등학교,강원도,강원도교육청,공립,24728,강원도 고성군 간성읍 수성로 125,(간성읍),033-680-7006,http://goseonggo.gwe.hs.kr,남여공학
K10,강원도교육청,7800372,고한고등학교,Gohan High School,고등학교,강원도,강원도교육청,공립,26155,강원도 정선군 고한읍 고한9길 160,/ 고한중고등학교 (고한읍),033-590-8416,http://gohan.gwe.hs.kr,남여공학
K10,강원도교육청,7800046,기린고등학교,Girin High School,고등학교,강원도,강원도교육청,공립,24662,강원도 인제군 기린면 창암길 20,(기린면),033-460-0212,http://girin.gwe.hs.kr/,남여공학
K10,강원도교육청,7800047,김화고등학교,Kimhwa High School,고등학교,강원도,강원도교육청,공립,24057,강원도 철원군 서면 와수1로 90,(서면),033-458-4231,http://gimhwa.gwe.hs.kr,남여공학
K10,강원도교육청,7800136,김화공업고등학교,Kimhwa Technical High School,고등학교,강원도,강원도교육청,공립,24057,강원도 철원군 서면 와수1로 72,(서면/ 김화중.공업고등학교),033-458-4223,http://gimhwatech.gwe.hs.kr,남여공학
K10,강원도교육청,7800049,내면고등학교,Naemyeon High School,고등학교,강원도,강원도교육청,공립,25171,강원도 홍천군 내면 구룡령로 5174,(내면/내면고등학교),033-439-3908,http://naemyeon.gwe.hs.kr/main.do ,남여공학
K10,강원도교육청,7800110,대성고등학교,Daesung High School,고등학교,강원도,강원도교육청,사립,26385,강원도 원주시 북원로 2001,(무실동/대성중·고등학교),033-737-6312,http://daesunggo.gwe.hs.kr,남
K10,강원도교육청,7800050,대진고등학교,Daejin High School,고등학교,강원도,강원도교육청,공립,24706,강원도 고성군 현내면 화진포길 476,(현내면),033-680-6659,http://daejin.gwe.hs.kr,남여공학
K10,강원도교육청,7800139,대화고등학교,Daehwa High School,고등학교,강원도,강원도교육청,공립,25360,강원도 평창군 대화면 대화중앙로 32-8,(대화면),033-333-2762,daehwa.gwe.hs.kr,남여공학
K10,강원도교육청,7800141,도계고등학교,Dogey High School,고등학교,강원도,강원도교육청,공립,25948,강원도 삼척시 도계읍 도계느티로 69,(도계읍/도계고등학교),033-540-0895,http://dogye.gwe.hs.kr/,남여공학
K10,강원도교육청,7800301,도계전산정보고등학교,Dogye Computer and Information High School,고등학교,강원도,강원도교육청,공립,25948,강원도 삼척시 도계읍 도계느티로 24,/ 도계전산정보고등학교 (도계읍),033-540-1000,http://dgs.gwe.hs.kr,남여공학
K10,강원도교육청,7800417,동광산업과학고등학교,Dong Kwang Industrial Technology High School,고등학교,강원도,강원도교육청,공립,24754,강원도 고성군 토성면 백촌길 30-15,(토성면/ 동광중ㆍ산업과학고등학교),033-630-3150,http://dongat.gwe.hs.kr,남여공학
K10,강원도교육청,7800228,동해광희고등학교,Donghae Kwanghee High School,고등학교,강원도,강원도교육청,사립,25806,강원도 동해시 청운로 112,(동회동/동해광희고등학교),033-520-0706,http://dhkh.gwe.hs.kr/,남여공학
K10,강원도교육청,7800112,동해삼육고등학교,Donghae Sahmyook High School,고등학교,강원도,강원도교육청,사립,25750,강원도 동해시 동해대로 5367,(천곡동/ 동해삼육고등학교),070-4000-4801,http://dhsy.gwe.hs.kr,남여공학
K10,강원도교육청,7800148,동해상업고등학교,Donghae Commercial High School,고등학교,강원도,강원도교육청,공립,25740,강원도 동해시 느릅재길 65,(발한동),033-520-2666,http://donghae.gwe.hs.kr,남여공학
K10,강원도교육청,7800053,둔내고등학교,Dunnae High School,고등학교,강원도,강원도교육청,공립,25265,강원도 횡성군 둔내면 둔내로 22,(둔내면/ 둔내중고등학교),033-342-1197,dunnae.gwe.hs.kr,남여공학
K10,강원도교육청,7800054,마차고등학교,Macha High School,고등학교,강원도,강원도교육청,공립,26209,강원도 영월군 북면 문학로길 25-8,(북면/ 마차중고등학교),033-372-3971,http://macha.gwe.hs.kr,남여공학
K10,강원도교육청,7800055,묵호고등학교,Mukho High School,고등학교,강원도,강원도교육청,공립,25741,강원도 동해시 승지로 37,(부곡동),033-530-7104,mukho.gwe.hs.kr,남여공학
K10,강원도교육청,7800238,묵호고등학교부설방송통신고등학교,Mukho Correspondence High School,방송통신고등학교,강원도,강원도교육청,공립,240813,강원도 동해시 승지로 37,(부곡동/묵호고등학교),033-535-7503,,남여공학
K10,강원도교육청,7800392,문막고등학교,Munmak High School,고등학교,강원도,강원도교육청,공립,26373,강원도 원주시 문막읍 문막시장1길 58,/ 문막고등학교 (문막읍/ 문막중학교),033-734-1348,http://munmak.gwe.hs.kr,남여공학
K10,강원도교육청,7800113,민족사관고등학교,Korean Minjok Leadership Academy,고등학교,강원도,강원도교육청,사립,25268,강원도 횡성군 안흥면 봉화로,800,033-343-1115,http://www.minjok.hs.kr,남여공학
K10,강원도교육청,7800526,봉대가온학교,BONGDAEGAON Special School,특수학교,강원도,강원도교육청,공립,26463,강원도 원주시 봉대길 33,(반곡동),033-769-9100,https://gaon.gwe.sc.kr/,남여공학
K10,강원도교육청,7800157,봉의고등학교,bongeui-high school,고등학교,강원도,강원도교육청,공립,24313,강원도 춘천시 후석로250번길 22,(후평동/봉의고등학교),033-253-8262,http://bongeui.gwe.hs.kr,남여공학
K10,강원도교육청,7800057,봉평고등학교,Bongpyeong High School,고등학교,강원도,강원도교육청,공립,25303,강원도 평창군 봉평면 기풍4길 27-6,(봉평면),033-339-7800,http://bongpyeong.gwe.hs.kr/,남여공학
K10,강원도교육청,7800158,북원여자고등학교,Bukwon Girls High School,고등학교,강원도,강원도교육청,공립,26410,강원도 원주시 원문로137번길 32,/ 북원여자고등학교 (단계동),033-737-7302,http://bukwon.gwe.hs.kr,여
K10,강원도교육청,7800160,북평고등학교,Bukpyeong High School,고등학교,강원도,강원도교육청,공립,25806,강원도 동해시 효자남길 51,(동회동/ 북평고등학교),033-520-8888,bukpyeong.gwe.hs.kr,남
K10,강원도교육청,7800061,북평여자고등학교,Bukpyeong Girls High School,고등학교,강원도,강원도교육청,공립,25775,강원도 동해시 동굴로 55,(천곡동/ 북평여자고등학교),033-530-7500,http://bukyo.gwe.hs.kr,여
K10,강원도교육청,7800062,사내고등학교,Sanae High School,고등학교,강원도,강원도교육청,공립,24156,강원도 화천군 사내면 포화로 1093,(사내면/사내중·고등학교),033-440-4263,http://sanae.gwe.hs.kr,남여공학
K10,강원도교육청,7800161,사북고등학교,Sabuk High School,고등학교,강원도,강원도교육청,공립,26150,강원도 정선군 사북읍 소금강로 3640,/ 사북고등학교 (사북읍),033-590-0101,http://sabuk.gwe.hs.kr,남여공학
K10,강원도교육청,7800115,삼일고등학교,Samil High School,고등학교,강원도,강원도교육청,사립,25930,강원도 삼척시 사직로 22,/ 삼일중고등학교 (남양동/ 삼일중고등학교),033-570-8831,samilgo.gwe.hs.kr,남여공학
K10,강원도교육청,7800064,삼척고등학교,Samcheok High School,고등학교,강원도,강원도교육청,공립,25921,강원도 삼척시 사대안길 21,(당저동/삼척고등학교),033-570-8999,http://samchok.gwe.hs.kr/,남
K10,강원도교육청,7800465,삼척마이스터고등학교,Samcheok Meister High School,고등학교,강원도,강원도교육청,공립,25933,강원도 삼척시 근덕면 삼척로 3700,/ 삼척마이스터고등학교 (근덕면/ 근덕중학교·삼척마이스터고등학교),033-570-1212,http://set.gwe.hs.kr/main.do,남여공학
K10,강원도교육청,7800162,삼척여자고등학교,Samcheok Girls` High School,고등학교,강원도,강원도교육청,공립,25930,강원도 삼척시 남산길 6,(남양동),033-570-8700,http://sam-g.gwe.hs.kr,여
K10,강원도교육청,7800066,상동고등학교,Sangdong High School,고등학교,강원도,강원도교육청,공립,26248,강원도 영월군 상동읍 태백산로 3147,/ 상동고등학교 (상동읍),033-378-2521,http://sangdong.gwe.hs.kr,남여공학
K10,강원도교육청,7800357,상지대관령고등학교,SangjiDaegwallyeong High School,고등학교,강원도,강원도교육청,사립,25345,강원도 평창군 대관령면 해당화3길 24,(대관령면),033-335-5091,http://dhs.gwe.hs.kr,남여공학
K10,강원도교육청,7800300,상지여자고등학교,Sangji Girls High School,고등학교,강원도,강원도교육청,사립,26444,강원도 원주시 개운4길 25,(개운동/ 상지여자고등학교),033-761-7979,http://sangjigo.gwe.hs.kr,여
K10,강원도교육청,7800067,서석고등학교,Seoseok High School,고등학교,강원도,강원도교육청,공립,25166,강원도 홍천군 서석면 구룡령로 2570,/ 서석고등학교 (서석면),033-439-3801,http://seoseokhs.gwe.hs.kr,남여공학
K10,강원도교육청,7800359,석정여자고등학교,Suhck Chung Girls` High School,고등학교,강원도,강원도교육청,사립,26239,강원도 영월군 영월읍 영월로 1914-11,(영월읍/석정고등학교),033-370-4444,http://sjg.gwe.hs.kr,여
K10,강원도교육청,7800371,설악고등학교,Seolak High School ,고등학교,강원도,강원도교육청,공립,24869,강원도 속초시 청대로 219,(조양동/ 설악고등학교),033-630-0300,http://seolak.gwe.hs.kr,남여공학
K10,강원도교육청,7800377,설악고등학교부설방송통신고등학교,seolak Correspondence High School,방송통신고등학교,강원도,강원도교육청,공립,24869,강원도 속초시 청대로 219,(조양동/ 설악고등학교),033-630-0300,,남여공학
K10,강원도교육청,7800117,성수고등학교,Seongsu High School,고등학교,강원도,강원도교육청,사립,24274,강원도 춘천시 중앙로68번길 21,/ 성수고등학교 (낙원동),033-245-7500,seongsu.gwe.hs.kr,남
K10,강원도교육청,7800356,성수여자고등학교,Seongsu Girls High School,고등학교,강원도,강원도교육청,사립,24274,강원도 춘천시 학당길 28,(낙원동/ 성수여자고등학교),033-245-7600,ssg.gwe.hs.kr,여
K10,강원도교육청,7800473,소양고등학교,Soyang High School,고등학교,강원도,강원도교육청,공립,24223,강원도 춘천시 영서로 2872,/ 소양고등학교 (사농동) ,033-258-5888,http://soyang.gwe.hs.kr,남여공학
K10,강원도교육청,7800068,속초고등학교,Sokcho High School,고등학교,강원도,강원도교육청,공립,24803,강원도 속초시 사진용촌길 42,(장사동/ 속초고등학교),033-634-6000,http://sokcho.gwe.hs.kr ,남
K10,강원도교육청,7800069,속초여자고등학교,Sokcho Girls High School,고등학교,강원도,강원도교육청,공립,24863,강원도 속초시 배움터길 16,(교동),033-634-3210,http://sokcho-gh.gwe.hs.kr,여
K10,강원도교육청,7800358,속초청해학교,Sockcho Choenghae Special Education School,특수학교,강원도,강원도교육청,공립,24802,강원도 속초시 동해대로4511번길 32,(장사동),033-638-6606,http://cheonghae.gwe.sc.kr,남여공학
K10,강원도교육청,7800070,신남고등학교,Sinnam High School,고등학교,강원도,강원도교육청,공립,24648,강원도 인제군 남면 신남로 47-35,/ 신남고등학교 (남면),033-461-6234,http://sinnam.gwe.hs.kr,남여공학
